timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687533031110,45,/api/v2/berry/rawst,200,OK,Poke Api - run 1-10,text,true,,1921,133,10,10,https://pokeapi.co/api/v2/berry/rawst,45,0,0
1687533031156,22,/api/v2/berry-firmness/very-hard,200,OK,Poke Api - run 1-10,text,true,,2394,146,10,10,https://pokeapi.co/api/v2/berry-firmness/very-hard,22,0,0
1687533031179,26,/api/v2/berry-flavor/bitter,200,OK,Poke Api - run 1-10,text,true,,4042,141,10,10,https://pokeapi.co/api/v2/berry-flavor/bitter,25,0,0
1687533031205,25,/api/v2/contest-type/smart,200,OK,Poke Api - run 1-10,text,true,,1766,140,10,10,https://pokeapi.co/api/v2/contest-type/smart,25,0,0
1687533031230,184,/api/v2/contest-effect/7,200,OK,Poke Api - run 1-10,text,true,,1464,138,10,10,https://pokeapi.co/api/v2/contest-effect/7,184,0,0
1687533031457,52,/api/v2/super-contest-effect/7,200,OK,Poke Api - run 1-10,text,true,,2927,144,10,10,https://pokeapi.co/api/v2/super-contest-effect/7,51,0,0
1687533031509,51,/api/v2/item/antidote,200,OK,Poke Api - run 1-10,text,true,,18139,135,10,10,https://pokeapi.co/api/v2/item/antidote,45,0,0
1687533031560,32,/api/v2/item-attribute/underground,200,OK,Poke Api - run 1-10,text,true,,4557,148,10,10,https://pokeapi.co/api/v2/item-attribute/underground,23,0,0
1687533031593,20,/api/v2/item-category/evolution,200,OK,Poke Api - run 1-10,text,true,,3665,145,10,10,https://pokeapi.co/api/v2/item-category/evolution,19,0,0
1687533031613,22,/api/v2/item-fling-effect/flinch,200,OK,Poke Api - run 1-10,text,true,,1419,146,10,10,https://pokeapi.co/api/v2/item-fling-effect/flinch,22,0,0
1687533031636,21,/api/v2/item-pocket/pokeballs,200,OK,Poke Api - run 1-10,text,true,,1846,143,10,10,https://pokeapi.co/api/v2/item-pocket/pokeballs,21,0,0
1687533031657,21,/api/v2/location/pinwheel-forest,200,OK,Poke Api - run 1-10,text,true,,1858,146,10,10,https://pokeapi.co/api/v2/location/pinwheel-forest,20,0,0
1687533031678,62,/api/v2/location-area/fuego-ironworks-area,200,OK,Poke Api - run 1-10,text,true,,30349,156,10,10,https://pokeapi.co/api/v2/location-area/fuego-ironworks-area,59,0,0
1687533031741,27,/api/v2/pal-park-area/pond,200,OK,Poke Api - run 1-10,text,true,,6714,140,10,10,https://pokeapi.co/api/v2/pal-park-area/pond,27,0,0
1687533031769,20,/api/v2/region/hisui,200,OK,Poke Api - run 1-10,text,true,,2074,134,10,10,https://pokeapi.co/api/v2/region/hisui,20,0,0
1687533031789,44,/api/v2/encounter-method/gift,200,OK,Poke Api - run 1-10,text,true,,1348,143,10,10,https://pokeapi.co/api/v2/encounter-method/gift,44,0,0
1687533031833,20,/api/v2/encounter-condition/season,200,OK,Poke Api - run 1-10,text,true,,1773,148,10,10,https://pokeapi.co/api/v2/encounter-condition/season,20,0,0
1687533031853,33,/api/v2/encounter-condition-value/season-winter,200,OK,Poke Api - run 1-10,text,true,,1515,161,10,10,https://pokeapi.co/api/v2/encounter-condition-value/season-winter,33,0,0
1687533032165,21,/api/v2/berry/lum,200,OK,Poke Api - run 1-1,text,true,,1932,131,10,10,https://pokeapi.co/api/v2/berry/lum,21,0,0
